ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
-9.001090977065679510e+01,-3.477436029755464567e-03,0.000000000000000000e+00
